nonstationary level,time series length,observation noise,process noise,evidence,significance_level
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
2,400,0.0,0.00121,234.99072088502692,1.0
0,400,0.1,0.00121,-22.787535878555538,0.005235602251307319
1,400,0.1,0.00121,-0.05876610947960753,0.4966172024238036
2,400,0.1,0.00121,51.14442706349913,0.9999923165909153
0,400,0.2,0.00121,-22.78356434739432,0.005240367187111522
1,400,0.2,0.00121,-12.353748200237607,0.05496342612090079
2,400,0.2,0.00121,37.64092548215423,0.9998278794622152
0,400,0.3,0.00121,-22.787531256580827,0.005235607794122039
1,400,0.3,0.00121,-12.054829656042457,0.05865001841881612
2,400,0.3,0.00121,-11.165990976201707,0.07102404084977623
0,400,0.1,0.0,-22.787536008442714,0.005235602095542696
1,400,0.1,0.0,20.357148039884542,0.9908735176652476
2,400,0.1,0.0,99.42431598993075,0.9999999998858257
0,400,0.1,0.00121,-22.787535986988637,0.00523560212127107
1,400,0.1,0.00121,44.50014129204724,0.9999645210741958
2,400,0.1,0.00121,129.89768466500848,0.9999999999998976
0,400,0.1,0.0018,-22.787534905545932,0.005235603418169982
1,400,0.1,0.0018,0.23050810910834676,0.5132659992275502
2,400,0.1,0.0018,76.3901499629553,0.9999999770393069
0,100,0.1,0.00121,-22.782660516022833,0.005241452181996318
1,100,0.1,0.00121,-22.73656408733298,0.005297085485243743
2,100,0.1,0.00121,-21.624512897929865,0.006832368272012892
0,200,0.1,0.00121,-22.787522442235087,0.005235618364573667
1,200,0.1,0.00121,-22.77597334596299,0.005249486670947898
2,200,0.1,0.00121,-8.255618502323642,0.13000365899883515
0,400,0.1,0.00121,-22.78748240572877,0.005235666377928388
1,400,0.1,0.00121,65.40722520103397,0.9999997120763396
2,400,0.1,0.00121,61.14517750606239,0.9999992317865338
0,400,0.0,0.00121,-22.78753600933681,0.005235602094470466
1,400,0.0,0.00121,360.65861741986254,1.0
