nonstationary level,time series length,observation noise,process noise,evidence,significance_level
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
2,400,0.1,0.02,106.90665609140909,0.9999999999796139
0,400,0.1,0.04,-22.787061990629933,0.005236170582715994
1,400,0.1,0.04,14.825481462980703,0.9681297535954111
2,400,0.1,0.04,99.37874460121472,0.9999999998846213
0,100,0.1,0.02,-22.199835818558668,0.005989730597386256
1,100,0.1,0.02,4.752601446280274,0.7491956336639995
2,100,0.1,0.02,-22.572799746357866,0.005499522980403086
0,200,0.1,0.02,-22.76452325008583,0.005263272168110223
1,200,0.1,0.02,-22.77060196355867,0.005255949141029188
2,200,0.1,0.02,-13.00409648393865,0.04768386964799219
0,400,0.1,0.02,-22.78748131112649,0.005235667690624691
1,400,0.1,0.02,-12.539227165537683,0.05278676427391557
2,400,0.1,0.02,173.7505167985683,1.0
0,400,0.0,0.02,-22.787535971029975,0.005235602140409179
1,400,0.0,0.02,123.80111090055335,0.9999999999995832
2,400,0.0,0.02,379.4028008789997,1.0
0,400,0.1,0.02,-22.780324004144987,0.005244258058778354
1,400,0.1,0.02,24.761884906705415,0.9966706215339441
2,400,0.1,0.02,114.02268373822383,0.9999999999960396
0,400,0.2,0.02,-22.78699265823675,0.005236253737852771
1,400,0.2,0.02,-8.928961635796941,0.11345059527140511
2,400,0.2,0.02,69.09503397089262,0.99999987683238
0,400,0.3,0.02,-22.78243394093149,0.005241724206715239
1,400,0.3,0.02,-22.584879315748626,0.005484331505024553
2,400,0.3,0.02,-7.012009693644244,0.16595441744658576
0,400,0.1,0.0,-22.78753593532197,0.005235602183231302
1,400,0.1,0.0,28.54385903435706,0.9986036084002048
2,400,0.1,0.0,139.74734022042043,0.9999999999999895
0,400,0.1,0.02,-22.78753396244868,0.005235604549161089
1,400,0.1,0.02,-0.8351572385563368,0.45207209201967524
